status,fix_id,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_nome,away_team_logo,rod_num
Final,199921,1018,Internacional,https://frontendapiapp.blob.core.windows.net/images/88x88/internacional.png,1024,Fortaleza,https://frontendapiapp.blob.core.windows.net/images/88x88/fortaleza.png,2
Final,199968,1055,Red Bull Bragantino,https://frontendapiapp.blob.core.windows.net/images/88x88/bragantino.png,1361,Atlético-GO,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-go.png,2
Final,199993,1011,Santos,https://frontendapiapp.blob.core.windows.net/images/88x88/santos.png,1008,Coritiba,https://frontendapiapp.blob.core.windows.net/images/88x88/coritiba.png,2
Final,199671,1010,Athletico-PR,https://frontendapiapp.blob.core.windows.net/images/88x88/athletico-pr.png,1005,Flamengo,https://frontendapiapp.blob.core.windows.net/images/88x88/flamengo.png,3
Final,199685,1361,Atlético-GO,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-go.png,1003,Botafogo,https://frontendapiapp.blob.core.windows.net/images/88x88/botafogo.png,3
Final,199707,1009,Atlético-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/atletico-mg.png,1008,Coritiba,https://frontendapiapp.blob.core.windows.net/images/88x88/coritiba.png,3
Final,199731,1256,Avaí,https://frontendapiapp.blob.core.windows.net/images/88x88/avai.png,1014,Goiás,https://frontendapiapp.blob.core.windows.net/images/88x88/goias.png,3
Final,199865,1006,Fluminense,https://frontendapiapp.blob.core.windows.net/images/88x88/fluminense.png,1018,Internacional,https://frontendapiapp.blob.core.windows.net/images/88x88/internacional.png,3
Final,199877,1024,Fortaleza,https://frontendapiapp.blob.core.windows.net/images/88x88/fortaleza.png,1297,Ceará,https://frontendapiapp.blob.core.windows.net/images/88x88/ceara.png,3
Final,199937,1019,Juventude,https://frontendapiapp.blob.core.windows.net/images/88x88/juventude.png,1755,Cuiabá,https://frontendapiapp.blob.core.windows.net/images/88x88/cuiaba.png,3
Final,199954,1012,Palmeiras,https://frontendapiapp.blob.core.windows.net/images/88x88/palmeiras.png,1004,Corinthians,https://frontendapiapp.blob.core.windows.net/images/88x88/corinthians.png,3
Final,199984,1055,Red Bull Bragantino,https://frontendapiapp.blob.core.windows.net/images/88x88/bragantino.png,1007,São Paulo,https://frontendapiapp.blob.core.windows.net/images/88x88/sao-paulo.png,3
Final,199985,1011,Santos,https://frontendapiapp.blob.core.windows.net/images/88x88/santos.png,1085,América-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/america-mg.png,3
Final,199643,1085,América-MG,https://frontendapiapp.blob.core.windows.net/images/88x88/america-mg.png,1010,Athletico-PR,https://frontendapiapp.blob.core.windows.net/images/88x88/athletico-pr.png,4
Final,199752,1003,Botafogo,https://frontendapiapp.blob.core.windows.net/images/88x88/botafogo.png,1019,Juventude,https://frontendapiapp.blob.core.windows.net/images/88x88/juventude.png,4
Final,199773,1297,Ceará,https://frontendapiapp.blob.core.windows.net/images/88x88/ceara.png,1055,Red Bull Bragantino,https://frontendapiapp.blob.core.windows.net/images/88x88/bragantino.png,4
Final,199787,1004,Corinthians,https://frontendapiapp.blob.core.windows.net/images/88x88/corinthians.png,1024,Fortaleza,https://frontendapiapp.blob.core.windows.net/images/88x88/fortaleza.png,4
Final,199805,1008,Coritiba,https://frontendapiapp.blob.core.windows.net/images/88x88/coritiba.png,1006,Fluminense,https://frontendapiapp.blob.core.windows.net/images/88x88/fluminense.png,4
